id,name,file,offset,containing_class_id,target_ids
167,org.drools.compiler.builder.impl.KnowledgeBuilderImpl.internalAddRule,drools-compiler\src\main\java\org\drools\compiler\builder\impl\KnowledgeBuilderImpl.java,51606,32,161
168,org.drools.compiler.builder.impl.KnowledgeBuilderImpl.getPackageDialect,drools-compiler\src\main\java\org\drools\compiler\builder\impl\KnowledgeBuilderImpl.java,61515,32,55
169,org.drools.compiler.builder.impl.KnowledgeBuilderImpl.validateRule,drools-compiler\src\main\java\org\drools\compiler\builder\impl\KnowledgeBuilderImpl.java,70183,32,55 19
170,org.drools.compiler.builder.impl.KnowledgeBuilderImpl.loadAccumulateFunction,drools-compiler\src\main\java\org\drools\compiler\builder\impl\KnowledgeBuilderImpl.java,74785,32,56
171,org.drools.compiler.builder.impl.KnowledgeBuilderImpl.processFunctions,drools-compiler\src\main\java\org\drools\compiler\builder\impl\KnowledgeBuilderImpl.java,75981,32,55 56
172,org.drools.compiler.builder.impl.KnowledgeBuilderImpl.processEntryPointDeclarations,drools-compiler\src\main\java\org\drools\compiler\builder\impl\KnowledgeBuilderImpl.java,77380,32,55 56
173,org.drools.compiler.builder.impl.KnowledgeBuilderImpl.processWindowDeclarations,drools-compiler\src\main\java\org\drools\compiler\builder\impl\KnowledgeBuilderImpl.java,77708,32,55 56
174,org.drools.compiler.builder.impl.KnowledgeBuilderImpl.preCompileAddFunction,drools-compiler\src\main\java\org\drools\compiler\builder\impl\KnowledgeBuilderImpl.java,80563,32,1 56
175,org.drools.compiler.builder.impl.KnowledgeBuilderImpl.postCompileAddFunction,drools-compiler\src\main\java\org\drools\compiler\builder\impl\KnowledgeBuilderImpl.java,80908,32,1 56
176,org.drools.compiler.builder.impl.KnowledgeBuilderImpl.inheritPackageAttributes,drools-compiler\src\main\java\org\drools\compiler\builder\impl\KnowledgeBuilderImpl.java,88567,32,19
177,org.drools.compiler.builder.impl.KnowledgeBuilderImpl.normalizeStrictAnnotation,drools-compiler\src\main\java\org\drools\compiler\builder\impl\KnowledgeBuilderImpl.java,104275,32,196
178,org.drools.compiler.builder.impl.ClassHierarchyManager.buildInheritedFieldDescrFromDefinition,drools-compiler\src\main\java\org\drools\compiler\builder\impl\ClassHierarchyManager.java,17822,167,247
179,org.drools.compiler.builder.impl.ClassDefinitionFactory.wireEnumLiteralDefs,drools-compiler\src\main\java\org\drools\compiler\builder\impl\ClassDefinitionFactory.java,8061,83,31
180,org.drools.compiler.builder.impl.TypeDeclarationFactory.reportDeclarationDiff,drools-compiler\src\main\java\org\drools\compiler\builder\impl\TypeDeclarationFactory.java,16581,246,31
181,org.drools.compiler.builder.impl.TypeDeclarationConfigurator.finalize,drools-compiler\src\main\java\org\drools\compiler\builder\impl\TypeDeclarationConfigurator.java,2166,232,31 167 56
182,org.drools.compiler.builder.impl.TypeDeclarationConfigurator.buildFieldAccessors,drools-compiler\src\main\java\org\drools\compiler\builder\impl\TypeDeclarationConfigurator.java,5435,232,56
183,org.drools.compiler.builder.impl.TypeDeclarationNameResolver.alreadyDefinedInPackage,drools-compiler\src\main\java\org\drools\compiler\builder\impl\TypeDeclarationNameResolver.java,6560,108,31 55
184,org.drools.compiler.builder.impl.TypeDeclarationNameResolver.fillStaticInterfaces,drools-compiler\src\main\java\org\drools\compiler\builder\impl\TypeDeclarationNameResolver.java,11280,108,247
185,org.drools.compiler.commons.jci.compilers.JavaCompilerFactory.updateSettings,drools-compiler\src\main\java\org\drools\compiler\commons\jci\compilers\JavaCompilerFactory.java,3930,200,184
186,org.drools.compiler.compiler.DrlParser.getExpandedDRL,drools-compiler\src\main\java\org\drools\compiler\compiler\DrlParser.java,7036,213,127
187,org.drools.compiler.compiler.PackageRegistry.addImport,drools-compiler\src\main\java\org\drools\compiler\compiler\PackageRegistry.java,3292,56,132
188,org.drools.games.pong.PongUI.drawBall,drools-examples\src\main\java\org\drools\games\pong\PongUI.java,3179,165,15
189,org.drools.games.pong.PongUI.drawBat,drools-examples\src\main\java\org\drools\games\pong\PongUI.java,3391,165,5
190,org.drools.games.adventures.GameEngine.receiveMessage,drools-examples\src\main\java\org\drools\games\adventures\GameEngine.java,2547,4,9
191,org.drools.examples.datadriventemplate.DataDrivenTemplateExample.createRule,drools-examples\src\main\java\org\drools\examples\datadriventemplate\DataDrivenTemplateExample.java,6227,42,113 6 76 179
192,org.drools.verifier.core.index.model.Field.remove,drools-verifier\drools-verifier-core\src\main\java\org\drools\verifier\core\index\model\Field.java,1706,51,168
193,org.drools.verifier.core.index.model.Rules.remove,drools-verifier\drools-verifier-core\src\main\java\org\drools\verifier\core\index\model\Rules.java,1831,198,231
194,org.drools.verifier.core.index.model.Actions.remove,drools-verifier\drools-verifier-core\src\main\java\org\drools\verifier\core\index\model\Actions.java,2142,223,168
195,org.drools.verifier.core.index.model.Columns.remove,drools-verifier\drools-verifier-core\src\main\java\org\drools\verifier\core\index\model\Columns.java,1876,25,168
196,org.drools.verifier.core.index.model.Conditions.remove,drools-verifier\drools-verifier-core\src\main\java\org\drools\verifier\core\index\model\Conditions.java,2091,234,168
197,org.drools.verifier.core.checks.SingleRangeCheck.getConditions,drools-verifier\drools-verifier-core\src\main\java\org\drools\verifier\core\checks\SingleRangeCheck.java,10878,121,119
198,org.drools.template.model.Rule.renderDRL,drools-templates\src\main\java\org\drools\template\model\Rule.java,3024,206,142
199,org.drools.template.model.Package.renderDRL,drools-templates\src\main\java\org\drools\template\model\Package.java,3174,128,142
200,org.drools.template.parser.DefaultTemplateRuleBase.createColumnConditions,drools-templates\src\main\java\org\drools\template\parser\DefaultTemplateRuleBase.java,3436,203,206 78
201,org.drools.template.parser.DefaultTemplateRuleBase.addGlobals,drools-templates\src\main\java\org\drools\template\parser\DefaultTemplateRuleBase.java,3631,203,128
202,org.drools.template.parser.DefaultTemplateRuleBase.addImports,drools-templates\src\main\java\org\drools\template\parser\DefaultTemplateRuleBase.java,3880,203,128
203,org.drools.template.parser.DefaultTemplateRuleBase.createConsequence,drools-templates\src\main\java\org\drools\template\parser\DefaultTemplateRuleBase.java,4216,203,78
204,org.drools.persistence.jpa.marshaller.VariableEntity.addMappedVariables,drools-persistence\drools-persistence-jpa\src\main\java\org\drools\persistence\jpa\marshaller\VariableEntity.java,1417,0,97
205,org.drools.persistence.jpa.marshaller.VariableEntity.removeMappedVariables,drools-persistence\drools-persistence-jpa\src\main\java\org\drools\persistence\jpa\marshaller\VariableEntity.java,1662,0,97
206,org.drools.persistence.jpa.marshaller.VariableEntity.findMappedVariables,drools-persistence\drools-persistence-jpa\src\main\java\org\drools\persistence\jpa\marshaller\VariableEntity.java,1867,0,97
207,org.drools.workbench.models.commons.backend.rule.context.LHSGeneratorContextFactory.newChildGeneratorContext,drools-workbench-models\drools-workbench-models-commons\src\main\java\org\drools\workbench\models\commons\backend\rule\context\LHSGeneratorContextFactory.java,1219,94,192
208,org.drools.workbench.models.commons.backend.rule.context.LHSGeneratorContextFactory.newChildGeneratorContext,drools-workbench-models\drools-workbench-models-commons\src\main\java\org\drools\workbench\models\commons\backend\rule\context\LHSGeneratorContextFactory.java,1739,94,192
209,org.drools.workbench.models.commons.backend.rule.context.LHSGeneratorContextFactory.newPeerGeneratorContext,drools-workbench-models\drools-workbench-models-commons\src\main\java\org\drools\workbench\models\commons\backend\rule\context\LHSGeneratorContextFactory.java,2282,94,192
210,org.drools.workbench.models.commons.backend.rule.context.LHSGeneratorContextFactory.getPeers,drools-workbench-models\drools-workbench-models-commons\src\main\java\org\drools\workbench\models\commons\backend\rule\context\LHSGeneratorContextFactory.java,3170,94,192
211,org.drools.workbench.models.commons.backend.rule.context.RHSGeneratorContextFactory.newPeerGeneratorContext,drools-workbench-models\drools-workbench-models-commons\src\main\java\org\drools\workbench\models\commons\backend\rule\context\RHSGeneratorContextFactory.java,2278,157,86
212,org.drools.workbench.models.commons.backend.rule.context.RHSGeneratorContextFactory.getPeers,drools-workbench-models\drools-workbench-models-commons\src\main\java\org\drools\workbench\models\commons\backend\rule\context\RHSGeneratorContextFactory.java,3159,157,86
213,org.drools.workbench.models.guided.dtree.backend.GuidedDecisionTreeDRLPersistence.marshal,drools-workbench-models\drools-workbench-models-guided-dtree\src\main\java\org\drools\workbench\models\guided\dtree\backend\GuidedDecisionTreeDRLPersistence.java,1228,96,120
214,org.drools.workbench.models.guided.dtree.backend.GuidedDecisionTreeModelUnmarshallingVisitor.getDataType,drools-workbench-models\drools-workbench-models-guided-dtree\src\main\java\org\drools\workbench\models\guided\dtree\backend\GuidedDecisionTreeModelUnmarshallingVisitor.java,24910,33,120
215,org.drools.workbench.models.datamodel.rule.visitors.RuleModelVisitor.visitCompositeFactPattern,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\visitors\RuleModelVisitor.java,8501,170,146
216,org.drools.workbench.models.datamodel.rule.visitors.RuleModelVisitor.visitCompositeFieldConstraint,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\visitors\RuleModelVisitor.java,8739,170,129
217,org.drools.workbench.models.datamodel.rule.visitors.RuleModelVisitor.visitFromCollectCompositeFactPattern,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\visitors\RuleModelVisitor.java,9832,170,7
218,org.drools.workbench.models.datamodel.rule.visitors.CopyExpressionVisitor.copyMethodParams,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\visitors\CopyExpressionVisitor.java,5394,229,63
219,org.drools.workbench.models.datamodel.rule.visitors.CopyExpressionVisitor.moveNext,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\visitors\CopyExpressionVisitor.java,6098,229,155
220,org.drools.workbench.models.datamodel.rule.RuleModel.addAttribute,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\RuleModel.java,21561,68,249
221,org.drools.workbench.models.datamodel.rule.RuleModel.addMetadata,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\RuleModel.java,22325,68,61
222,org.drools.workbench.models.datamodel.rule.RuleModel.updateMetadata,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\RuleModel.java,23666,68,61
223,org.drools.workbench.models.datamodel.rule.RuleModel.findBoundVariableNames,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\RuleModel.java,25777,68,107 59
224,org.drools.workbench.models.datamodel.rule.ExpressionMethod.getParameterDataType,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\ExpressionMethod.java,2912,63,102
225,org.drools.workbench.models.datamodel.rule.ExpressionFormLine.getText,drools-workbench-models\drools-workbench-models-datamodel-api\src\main\java\org\drools\workbench\models\datamodel\rule\ExpressionFormLine.java,1771,102,43
226,org.drools.workbench.models.guided.dtable.shared.model.DTColumnConfig52.extractDefaultValue,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\DTColumnConfig52.java,4336,208,204
227,org.drools.workbench.models.guided.dtable.shared.model.GuidedDecisionTable52.getPattern,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\GuidedDecisionTable52.java,7692,11,126
228,org.drools.workbench.models.guided.dtable.shared.model.GuidedDecisionTable52.getBRLColumn,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\GuidedDecisionTable52.java,8874,11,21
229,org.drools.workbench.models.guided.dtable.shared.model.GuidedDecisionTable52.getBRLColumn,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\GuidedDecisionTable52.java,9389,11,172
230,org.drools.workbench.models.guided.dtable.backend.util.GuidedDTTemplateDataProvider.getStringValue,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\util\GuidedDTTemplateDataProvider.java,2932,214,204
231,org.drools.workbench.models.guided.dtable.backend.GuidedDTDRLPersistence.hasVariables,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\GuidedDTDRLPersistence.java,13879,218,79
232,org.drools.workbench.models.guided.dtable.backend.GuidedDTDRLPersistence.doCondition,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\GuidedDTDRLPersistence.java,25751,218,50
233,org.drools.workbench.models.guided.dtable.backend.GuidedDTDRLPersistence.hasVariables,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\GuidedDTDRLPersistence.java,28682,218,187
234,org.drools.workbench.models.guided.dtable.backend.GuidedDTDRLPersistence.doFindByFactPattern,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\GuidedDTDRLPersistence.java,35720,218,245
235,org.drools.workbench.models.guided.dtable.backend.GuidedDTDRLPersistence.makeSingleFieldConstraint,drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\backend\GuidedDTDRLPersistence.java,43030,218,126
236,org.drools.workbench.models.testscenarios.shared.Scenario.removeExpected,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\Scenario.java,4086,228,112
237,org.drools.workbench.models.testscenarios.shared.Scenario.removeGiven,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\Scenario.java,4670,228,112
238,org.drools.workbench.models.testscenarios.shared.Scenario.getFactNamesInScope,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\Scenario.java,7804,228,112
239,org.drools.workbench.models.testscenarios.shared.Scenario.fieldExpectationFailed,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\Scenario.java,12938,228,64
240,org.drools.workbench.models.testscenarios.shared.Scenario.ruleFailedToFire,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\Scenario.java,13107,228,160
241,org.drools.workbench.models.testscenarios.shared.CallMethod.addFieldValue,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\shared\CallMethod.java,1992,123,148
242,org.drools.workbench.models.testscenarios.backend.executors.MethodExecutor.isThisTheLastVariable,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\executors\MethodExecutor.java,2047,36,123
243,org.drools.workbench.models.testscenarios.backend.executors.MethodExecutor.isTheValueAPreviouslyDefinedObject,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\executors\MethodExecutor.java,2516,36,148
244,org.drools.workbench.models.testscenarios.backend.verifiers.FactVerifier.verifyFact,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\verifiers\FactVerifier.java,3441,71,159
245,org.drools.workbench.models.testscenarios.backend.verifiers.RuleFiredVerifier.verifyFiredXTimes,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\verifiers\RuleFiredVerifier.java,1512,197,160
246,org.drools.workbench.models.testscenarios.backend.verifiers.RuleFiredVerifier.verifyFiredZeroTimes,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\verifiers\RuleFiredVerifier.java,2186,197,160
247,org.drools.workbench.models.testscenarios.backend.verifiers.RuleFiredVerifier.verifyFiredAtLeastOnce,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\verifiers\RuleFiredVerifier.java,2747,197,160
248,org.drools.workbench.models.testscenarios.backend.populators.CollectionFieldPopulator.createExpression,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\populators\CollectionFieldPopulator.java,1198,101,182
249,org.drools.workbench.models.testscenarios.backend.ScenarioRunner.scenarioUsesTimeWalk,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\ScenarioRunner.java,5409,84,228
250,org.drools.workbench.models.testscenarios.backend.TestScenarioKSessionWrapper.getTargetTime,drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\TestScenarioKSessionWrapper.java,5671,139,112
251,org.drools.workbench.models.guided.template.backend.upgrade.TemplateModelUpgradeHelper1.updateInterpolationVariableFieldTypes,drools-workbench-models\drools-workbench-models-guided-template\src\main\java\org\drools\workbench\models\guided\template\backend\upgrade\TemplateModelUpgradeHelper1.java,1232,75,176
252,org.drools.scenariosimulation.api.model.Scenario.addOrUpdateMappingValue,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\Scenario.java,2900,48,224 2
253,org.drools.scenariosimulation.api.model.SimulationDescriptor.getIndexByIdentifier,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\SimulationDescriptor.java,4632,45,224 2
254,org.drools.scenariosimulation.api.model.SimulationDescriptor.addFactMapping,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\SimulationDescriptor.java,5892,45,34
255,org.drools.scenariosimulation.api.model.SimulationDescriptor.addFactMapping,drools-scenario-simulation\drools-scenario-simulation-api\src\main\java\org\drools\scenariosimulation\api\model\SimulationDescriptor.java,7013,45,224 2
