name,file,containing_class,containing_class_file,target_ids,target_ids_file
org.apache.cayenne.dba.postgres.PostgresAdapter.createAttribute,cayenne-server\src\main\java\org\apache\cayenne\dba\postgres\PostgresAdapter.java,org.apache.cayenne.dba.postgres.PostgresAdapter,cayenne-server\src\main\java\org\apache\cayenne\dba\postgres\PostgresAdapter.java,org.apache.cayenne.map.DbAttribute,cayenne-server\src\main\java\org\apache\cayenne\map\DbAttribute.java
org.apache.cayenne.dba.JdbcPkGenerator.autoPkTableExists,cayenne-server\src\main\java\org\apache\cayenne\dba\JdbcPkGenerator.java,org.apache.cayenne.dba.JdbcPkGenerator,cayenne-server\src\main\java\org\apache\cayenne\dba\JdbcPkGenerator.java,org.apache.cayenne.access.DataNode,cayenne-server\src\main\java\org\apache\cayenne\access\DataNode.java
org.apache.cayenne.dba.JdbcPkGenerator.runUpdate,cayenne-server\src\main\java\org\apache\cayenne\dba\JdbcPkGenerator.java,org.apache.cayenne.dba.JdbcPkGenerator,cayenne-server\src\main\java\org\apache\cayenne\dba\JdbcPkGenerator.java,org.apache.cayenne.access.DataNode,cayenne-server\src\main\java\org\apache\cayenne\access\DataNode.java
org.apache.cayenne.exp.parser.ExpressionParserTokenManager.ReInit,cayenne-server\src\main\java\org\apache\cayenne\exp\parser\ExpressionParserTokenManager.java,org.apache.cayenne.exp.parser.ExpressionParserTokenManager,cayenne-server\src\main\java\org\apache\cayenne\exp\parser\ExpressionParserTokenManager.java,org.apache.cayenne.exp.parser.JavaCharStream,cayenne-server\src\main\java\org\apache\cayenne\exp\parser\JavaCharStream.java
org.apache.cayenne.map.Entity.updateAttribute,cayenne-server\src\main\java\org\apache\cayenne\map\Entity.java,org.apache.cayenne.map.Entity,cayenne-server\src\main\java\org\apache\cayenne\map\Entity.java,org.apache.cayenne.map.Attribute,cayenne-server\src\main\java\org\apache\cayenne\map\Attribute.java
org.apache.cayenne.map.DataMap.getClientDataMap,cayenne-server\src\main\java\org\apache\cayenne\map\DataMap.java,org.apache.cayenne.map.DataMap,cayenne-server\src\main\java\org\apache\cayenne\map\DataMap.java,org.apache.cayenne.map.EntityResolver,cayenne-server\src\main\java\org\apache\cayenne\map\EntityResolver.java
org.apache.cayenne.map.DataMap.encodeDbRelationshipsAsXML,cayenne-server\src\main\java\org\apache\cayenne\map\DataMap.java,org.apache.cayenne.map.DataMap,cayenne-server\src\main\java\org\apache\cayenne\map\DataMap.java,org.apache.cayenne.util.XMLEncoder,cayenne-server\src\main\java\org\apache\cayenne\util\XMLEncoder.java
org.apache.cayenne.map.DataMap.encodeObjRelationshipsAsXML,cayenne-server\src\main\java\org\apache\cayenne\map\DataMap.java,org.apache.cayenne.map.DataMap,cayenne-server\src\main\java\org\apache\cayenne\map\DataMap.java,org.apache.cayenne.util.XMLEncoder,cayenne-server\src\main\java\org\apache\cayenne\util\XMLEncoder.java
org.apache.cayenne.map.DataMap.getMappedEntities,cayenne-server\src\main\java\org\apache\cayenne\map\DataMap.java,org.apache.cayenne.map.DataMap,cayenne-server\src\main\java\org\apache\cayenne\map\DataMap.java,org.apache.cayenne.map.DbEntity,cayenne-server\src\main\java\org\apache\cayenne\map\DbEntity.java
org.apache.cayenne.map.ObjEntity.setDbEntity,cayenne-server\src\main\java\org\apache\cayenne\map\ObjEntity.java,org.apache.cayenne.map.ObjEntity,cayenne-server\src\main\java\org\apache\cayenne\map\ObjEntity.java,org.apache.cayenne.map.DbEntity,cayenne-server\src\main\java\org\apache\cayenne\map\DbEntity.java
org.apache.cayenne.map.ObjEntity.getAttributeForDbAttribute,cayenne-server\src\main\java\org\apache\cayenne\map\ObjEntity.java,org.apache.cayenne.map.ObjEntity,cayenne-server\src\main\java\org\apache\cayenne\map\ObjEntity.java,org.apache.cayenne.map.DbAttribute,cayenne-server\src\main\java\org\apache\cayenne\map\DbAttribute.java
org.apache.cayenne.map.ObjEntity.getRelationshipForDbRelationship,cayenne-server\src\main\java\org\apache\cayenne\map\ObjEntity.java,org.apache.cayenne.map.ObjEntity,cayenne-server\src\main\java\org\apache\cayenne\map\ObjEntity.java,org.apache.cayenne.map.DbRelationship,cayenne-server\src\main\java\org\apache\cayenne\map\DbRelationship.java
org.apache.cayenne.map.EntityResult.getRootEntity,cayenne-server\src\main\java\org\apache\cayenne\map\EntityResult.java,org.apache.cayenne.map.EntityResult,cayenne-server\src\main\java\org\apache\cayenne\map\EntityResult.java,org.apache.cayenne.map.EntityResolver,cayenne-server\src\main\java\org\apache\cayenne\map\EntityResolver.java
org.apache.cayenne.map.ObjAttribute.getDbPathIterator,cayenne-server\src\main\java\org\apache\cayenne\map\ObjAttribute.java,org.apache.cayenne.map.ObjAttribute,cayenne-server\src\main\java\org\apache\cayenne\map\ObjAttribute.java,org.apache.cayenne.map.ObjEntity,cayenne-server\src\main\java\org\apache\cayenne\map\ObjEntity.java
org.apache.cayenne.map.Relationship.setTargetEntityName,cayenne-server\src\main\java\org\apache\cayenne\map\Relationship.java,org.apache.cayenne.map.Relationship,cayenne-server\src\main\java\org\apache\cayenne\map\Relationship.java,org.apache.cayenne.map.Entity,cayenne-server\src\main\java\org\apache\cayenne\map\Entity.java
org.apache.cayenne.map.DbRelationship.addJoin,cayenne-server\src\main\java\org\apache\cayenne\map\DbRelationship.java,org.apache.cayenne.map.DbRelationship,cayenne-server\src\main\java\org\apache\cayenne\map\DbRelationship.java,org.apache.cayenne.map.DbJoin,cayenne-server\src\main\java\org\apache\cayenne\map\DbJoin.java
org.apache.cayenne.map.ObjRelationship.isSourceDefiningTargetPrecenseAndType,cayenne-server\src\main\java\org\apache\cayenne\map\ObjRelationship.java,org.apache.cayenne.map.ObjRelationship,cayenne-server\src\main\java\org\apache\cayenne\map\ObjRelationship.java,org.apache.cayenne.map.EntityResolver,cayenne-server\src\main\java\org\apache\cayenne\map\EntityResolver.java
org.apache.cayenne.map.QueryDescriptor.encodeProperties,cayenne-server\src\main\java\org\apache\cayenne\map\QueryDescriptor.java,org.apache.cayenne.map.QueryDescriptor,cayenne-server\src\main\java\org\apache\cayenne\map\QueryDescriptor.java,org.apache.cayenne.util.XMLEncoder,cayenne-server\src\main\java\org\apache\cayenne\util\XMLEncoder.java
org.apache.cayenne.map.EmbeddedAttribute.makeObjAttribute,cayenne-server\src\main\java\org\apache\cayenne\map\EmbeddedAttribute.java,org.apache.cayenne.map.EmbeddedAttribute,cayenne-server\src\main\java\org\apache\cayenne\map\EmbeddedAttribute.java,org.apache.cayenne.map.EmbeddableAttribute,cayenne-server\src\main\java\org\apache\cayenne\map\EmbeddableAttribute.java
org.apache.cayenne.query.Ordering.then,cayenne-server\src\main\java\org\apache\cayenne\query\Ordering.java,org.apache.cayenne.query.Ordering,cayenne-server\src\main\java\org\apache\cayenne\query\Ordering.java,org.apache.cayenne.query.Orderings,cayenne-server\src\main\java\org\apache\cayenne\query\Orderings.java
org.apache.cayenne.query.Orderings.then,cayenne-server\src\main\java\org\apache\cayenne\query\Orderings.java,org.apache.cayenne.query.Orderings,cayenne-server\src\main\java\org\apache\cayenne\query\Orderings.java,org.apache.cayenne.query.Ordering,cayenne-server\src\main\java\org\apache\cayenne\query\Ordering.java
org.apache.cayenne.query.BatchQueryRow.getValue,cayenne-server\src\main\java\org\apache\cayenne\query\BatchQueryRow.java,org.apache.cayenne.query.BatchQueryRow,cayenne-server\src\main\java\org\apache\cayenne\query\BatchQueryRow.java,org.apache.cayenne.map.DbAttribute,cayenne-server\src\main\java\org\apache\cayenne\map\DbAttribute.java
org.apache.cayenne.query.SQLTemplateMetadata.buildResultSetMappingForColumns,cayenne-server\src\main\java\org\apache\cayenne\query\SQLTemplateMetadata.java,org.apache.cayenne.query.SQLTemplateMetadata,cayenne-server\src\main\java\org\apache\cayenne\query\SQLTemplateMetadata.java,org.apache.cayenne.query.SQLTemplate,cayenne-server\src\main\java\org\apache\cayenne\query\SQLTemplate.java
org.apache.cayenne.access.jdbc.SQLTemplateAction.createColumnDescriptors,cayenne-server\src\main\java\org\apache\cayenne\access\jdbc\SQLTemplateAction.java,org.apache.cayenne.access.jdbc.SQLTemplateAction,cayenne-server\src\main\java\org\apache\cayenne\access\jdbc\SQLTemplateAction.java,org.apache.cayenne.access.jdbc.SQLStatement,cayenne-server\src\main\java\org\apache\cayenne\access\jdbc\SQLStatement.java
org.apache.cayenne.access.dbsync.CreateIfNoSchemaStrategy.generate,cayenne-server\src\main\java\org\apache\cayenne\access\dbsync\CreateIfNoSchemaStrategy.java,org.apache.cayenne.access.dbsync.CreateIfNoSchemaStrategy,cayenne-server\src\main\java\org\apache\cayenne\access\dbsync\CreateIfNoSchemaStrategy.java,org.apache.cayenne.access.DataNode,cayenne-server\src\main\java\org\apache\cayenne\access\DataNode.java
org.apache.cayenne.access.dbsync.CreateIfNoSchemaStrategy.getNameTablesInDB,cayenne-server\src\main\java\org\apache\cayenne\access\dbsync\CreateIfNoSchemaStrategy.java,org.apache.cayenne.access.dbsync.CreateIfNoSchemaStrategy,cayenne-server\src\main\java\org\apache\cayenne\access\dbsync\CreateIfNoSchemaStrategy.java,org.apache.cayenne.access.DataNode,cayenne-server\src\main\java\org\apache\cayenne\access\DataNode.java
org.apache.cayenne.access.dbsync.ThrowOnPartialOrCreateSchemaStrategy.generate,cayenne-server\src\main\java\org\apache\cayenne\access\dbsync\ThrowOnPartialOrCreateSchemaStrategy.java,org.apache.cayenne.access.dbsync.ThrowOnPartialOrCreateSchemaStrategy,cayenne-server\src\main\java\org\apache\cayenne\access\dbsync\ThrowOnPartialOrCreateSchemaStrategy.java,org.apache.cayenne.access.DataNode,cayenne-server\src\main\java\org\apache\cayenne\access\DataNode.java
org.apache.cayenne.access.translator.ejbql.EJBQLJoinAppender.ejbqlQualifierForEntityAndSubclasses,cayenne-server\src\main\java\org\apache\cayenne\access\translator\ejbql\EJBQLJoinAppender.java,org.apache.cayenne.access.translator.ejbql.EJBQLJoinAppender,cayenne-server\src\main\java\org\apache\cayenne\access\translator\ejbql\EJBQLJoinAppender.java,org.apache.cayenne.exp.Expression,cayenne-server\src\main\java\org\apache\cayenne\exp\Expression.java
org.apache.cayenne.access.translator.ejbql.EJBQLPathTranslator.chooseDbRelationship,cayenne-server\src\main\java\org\apache\cayenne\access\translator\ejbql\EJBQLPathTranslator.java,org.apache.cayenne.access.translator.ejbql.EJBQLPathTranslator,cayenne-server\src\main\java\org\apache\cayenne\access\translator\ejbql\EJBQLPathTranslator.java,org.apache.cayenne.map.ObjRelationship,cayenne-server\src\main\java\org\apache\cayenne\map\ObjRelationship.java
org.apache.cayenne.access.translator.select.BaseSQLTreeProcessor.replaceChild,cayenne-server\src\main\java\org\apache\cayenne\access\translator\select\BaseSQLTreeProcessor.java,org.apache.cayenne.access.translator.select.BaseSQLTreeProcessor,cayenne-server\src\main\java\org\apache\cayenne\access\translator\select\BaseSQLTreeProcessor.java,org.apache.cayenne.access.sqlbuilder.sqltree.Node,cayenne-server\src\main\java\org\apache\cayenne\access\sqlbuilder\sqltree\Node.java
org.apache.cayenne.access.translator.procedure.ProcedureTranslator.setOutParam,cayenne-server\src\main\java\org\apache\cayenne\access\translator\procedure\ProcedureTranslator.java,org.apache.cayenne.access.translator.procedure.ProcedureTranslator,cayenne-server\src\main\java\org\apache\cayenne\access\translator\procedure\ProcedureTranslator.java,org.apache.cayenne.map.ProcedureParameter,cayenne-server\src\main\java\org\apache\cayenne\map\ProcedureParameter.java
org.apache.cayenne.access.DataContext.objectFromDataRow,cayenne-server\src\main\java\org\apache\cayenne\access\DataContext.java,org.apache.cayenne.access.DataContext,cayenne-server\src\main\java\org\apache\cayenne\access\DataContext.java,org.apache.cayenne.DataRow,cayenne-server\src\main\java\org\apache\cayenne\DataRow.java
org.apache.cayenne.access.DataContext.objectFromDataRow,cayenne-server\src\main\java\org\apache\cayenne\access\DataContext.java,org.apache.cayenne.access.DataContext,cayenne-server\src\main\java\org\apache\cayenne\access\DataContext.java,org.apache.cayenne.DataRow,cayenne-server\src\main\java\org\apache\cayenne\DataRow.java
org.apache.cayenne.access.DbGenerator.createConstraintsQueries,cayenne-server\src\main\java\org\apache\cayenne\access\DbGenerator.java,org.apache.cayenne.access.DbGenerator,cayenne-server\src\main\java\org\apache\cayenne\access\DbGenerator.java,org.apache.cayenne.map.DbEntity,cayenne-server\src\main\java\org\apache\cayenne\map\DbEntity.java
org.apache.cayenne.ashwood.AshwoodEntitySorter.findReflexiveMaster,cayenne-server\src\main\java\org\apache\cayenne\ashwood\AshwoodEntitySorter.java,org.apache.cayenne.ashwood.AshwoodEntitySorter,cayenne-server\src\main\java\org\apache\cayenne\ashwood\AshwoodEntitySorter.java,org.apache.cayenne.map.ObjRelationship,cayenne-server\src\main\java\org\apache\cayenne\map\ObjRelationship.java
org.apache.cayenne.reflect.PersistentDescriptorFactory.appendDeclaredRootDbEntity,cayenne-server\src\main\java\org\apache\cayenne\reflect\PersistentDescriptorFactory.java,org.apache.cayenne.reflect.PersistentDescriptorFactory,cayenne-server\src\main\java\org\apache\cayenne\reflect\PersistentDescriptorFactory.java,org.apache.cayenne.reflect.PersistentDescriptor,cayenne-server\src\main\java\org\apache\cayenne\reflect\PersistentDescriptor.java
org.apache.cayenne.reflect.PersistentDescriptorFactory.appendDeclaredRootDbEntity,cayenne-server\src\main\java\org\apache\cayenne\reflect\PersistentDescriptorFactory.java,org.apache.cayenne.reflect.PersistentDescriptorFactory,cayenne-server\src\main\java\org\apache\cayenne\reflect\PersistentDescriptorFactory.java,org.apache.cayenne.map.ObjEntity,cayenne-server\src\main\java\org\apache\cayenne\map\ObjEntity.java
org.apache.cayenne.reflect.PersistentDescriptorFactory.indexQualifiers,cayenne-server\src\main\java\org\apache\cayenne\reflect\PersistentDescriptorFactory.java,org.apache.cayenne.reflect.PersistentDescriptorFactory,cayenne-server\src\main\java\org\apache\cayenne\reflect\PersistentDescriptorFactory.java,org.apache.cayenne.reflect.PersistentDescriptor,cayenne-server\src\main\java\org\apache\cayenne\reflect\PersistentDescriptor.java
org.apache.cayenne.reflect.PersistentDescriptorFactory.indexQualifiers,cayenne-server\src\main\java\org\apache\cayenne\reflect\PersistentDescriptorFactory.java,org.apache.cayenne.reflect.PersistentDescriptorFactory,cayenne-server\src\main\java\org\apache\cayenne\reflect\PersistentDescriptorFactory.java,org.apache.cayenne.map.EntityInheritanceTree,cayenne-server\src\main\java\org\apache\cayenne\map\EntityInheritanceTree.java
org.apache.cayenne.reflect.PersistentDescriptorFactory.indexSuperclassProperties,cayenne-server\src\main\java\org\apache\cayenne\reflect\PersistentDescriptorFactory.java,org.apache.cayenne.reflect.PersistentDescriptorFactory,cayenne-server\src\main\java\org\apache\cayenne\reflect\PersistentDescriptorFactory.java,org.apache.cayenne.reflect.PersistentDescriptor,cayenne-server\src\main\java\org\apache\cayenne\reflect\PersistentDescriptor.java
org.apache.cayenne.reflect.PersistentDescriptorFactory.createMapKeyAccessor,cayenne-server\src\main\java\org\apache\cayenne\reflect\PersistentDescriptorFactory.java,org.apache.cayenne.reflect.PersistentDescriptorFactory,cayenne-server\src\main\java\org\apache\cayenne\reflect\PersistentDescriptorFactory.java,org.apache.cayenne.map.ObjRelationship,cayenne-server\src\main\java\org\apache\cayenne\map\ObjRelationship.java
org.apache.cayenne.template.parser.ASTArray.evaluateAsArray,cayenne-server\src\main\java\org\apache\cayenne\template\parser\ASTArray.java,org.apache.cayenne.template.parser.ASTArray,cayenne-server\src\main\java\org\apache\cayenne\template\parser\ASTArray.java,org.apache.cayenne.template.Context,cayenne-server\src\main\java\org\apache\cayenne\template\Context.java
org.apache.cayenne.template.parser.ASTMethod.evaluateAsObject,cayenne-server\src\main\java\org\apache\cayenne\template\parser\ASTMethod.java,org.apache.cayenne.template.parser.ASTMethod,cayenne-server\src\main\java\org\apache\cayenne\template\parser\ASTMethod.java,org.apache.cayenne.template.Context,cayenne-server\src\main\java\org\apache\cayenne\template\Context.java
org.apache.cayenne.template.parser.SQLTemplateParserTokenManager.ReInit,cayenne-server\src\main\java\org\apache\cayenne\template\parser\SQLTemplateParserTokenManager.java,org.apache.cayenne.template.parser.SQLTemplateParserTokenManager,cayenne-server\src\main\java\org\apache\cayenne\template\parser\SQLTemplateParserTokenManager.java,org.apache.cayenne.template.parser.JavaCharStream,cayenne-server\src\main\java\org\apache\cayenne\template\parser\JavaCharStream.java
org.apache.cayenne.DataRow.createTargetObjectId,cayenne-server\src\main\java\org\apache\cayenne\DataRow.java,org.apache.cayenne.DataRow,cayenne-server\src\main\java\org\apache\cayenne\DataRow.java,org.apache.cayenne.map.DbRelationship,cayenne-server\src\main\java\org\apache\cayenne\map\DbRelationship.java
org.apache.cayenne.configuration.server.DelegatingDataSourceFactory.getDataNodePropertyName,cayenne-server\src\main\java\org\apache\cayenne\configuration\server\DelegatingDataSourceFactory.java,org.apache.cayenne.configuration.server.DelegatingDataSourceFactory,cayenne-server\src\main\java\org\apache\cayenne\configuration\server\DelegatingDataSourceFactory.java,org.apache.cayenne.configuration.DataNodeDescriptor,cayenne-server\src\main\java\org\apache\cayenne\configuration\DataNodeDescriptor.java
org.apache.cayenne.configuration.DefaultDataChannelDescriptorMerger.cloneDataNodeDescriptor,cayenne-server\src\main\java\org\apache\cayenne\configuration\DefaultDataChannelDescriptorMerger.java,org.apache.cayenne.configuration.DefaultDataChannelDescriptorMerger,cayenne-server\src\main\java\org\apache\cayenne\configuration\DefaultDataChannelDescriptorMerger.java,org.apache.cayenne.configuration.DataChannelDescriptor,cayenne-server\src\main\java\org\apache\cayenne\configuration\DataChannelDescriptor.java
org.apache.cayenne.configuration.DefaultDataChannelDescriptorMerger.cloneDataNodeDescriptor,cayenne-server\src\main\java\org\apache\cayenne\configuration\DefaultDataChannelDescriptorMerger.java,org.apache.cayenne.configuration.DefaultDataChannelDescriptorMerger,cayenne-server\src\main\java\org\apache\cayenne\configuration\DefaultDataChannelDescriptorMerger.java,org.apache.cayenne.configuration.DataNodeDescriptor,cayenne-server\src\main\java\org\apache\cayenne\configuration\DataNodeDescriptor.java
